"class" "test" "dei_paschi" "mont_dei" "danish" "dei" "dutch" "nordlb" "rescu" "brexit" "denmark" "fine" "deposit" "nordea" "estonia" "incom" "swedish" "foreign" "tax" "prosecutor" "suspici" "combin" "ing" "offer" "control" "mont" "show" "paschi" "industri" "member" "save" "inform" "branch" "restructur" "baltic" "ratio" "analyst" "banca" "pai" "commiss" "target" "sector" "term" "privat" "economi" "region" "tuesdai" "econom" "larg" "mondai" "start" "person" "fridai" "custom" "involv" "face" "estonian" "servic" "system" "stake" "recent" "continu" "fail" "offici" "minist" "result" "account" "net" "discuss" "sell" "declin_comment" "intern" "decis" "nation" "supervisori" "debt" "top" "unicredit" "familiar" "crisi" "rais" "set" "increas" "requir" "work" "credit" "sale" "wednesdai" "global" "thursdai" "quarter" "ag" "europ" "loss" "move" "issu" "ceo" "ad" "statement" "bad" "job" "close" "sew" "hold" "interest" "revenu" "head" "chief_execut" "meet" "client" "back" "reuter" "week" "dansk_bank" "firm" "transact" "largest" "alleg" "base" "potenti" "offic" "union" "call" "biggest" "scandal" "rule" "equiti" "sharehold" "sourc" "invest_bank" "group" "rate" "part" "told" "declin" "talk" "case" "matter" "bond" "oper" "board" "end" "million_euro" "germani" "month" "compani" "unit" "expect" "make" "profit" "chief" "cut" "time" "financ" "comment" "itali" "central_bank" "includ" "italian" "regul" "investig" "swedbank" "cost" "ecb" "carig" "trade" "author" "countri" "central" "german" "risk" "state" "peopl" "asset" "share" "execut" "investor" "merger" "fund" "invest" "deal" "manag" "commerzbank" "eu" "loan" "dansk" "govern" "monei_launder" "busi" "billion_euro" "million" "plan" "market" "launder" "report" "capit" "percent" "monei" "european" "financi" "lender" "billion" "deutsch_bank" "year" "euro" "deutsch" "bank"
"1491" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.10063438783148 0 0 0 0 0 0 0 0 2.40134157144196 0 6.92945876068494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.80894429398216 0 0 0 0 0 0 0 1.95976718371674 0 0 0 0 3.92186130196007 0 0 0 3.64405906706162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.01967447272309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.50958071675654 0 1.52904240884934 0 0 1.56756797440689 0 0 0 1.49778986534523 0 1.72644307247041 0 0 0 0 0 0 0 0 0 1.56756797440689 1.370689363051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.91760455818518 0 0 0 0 1.15142429106536 4.8180103499564 0.988283793123251 0 0 3.8865661331067 0 0.918586944134505 0.740791212798755 0 3.87939338611538 0.77256208185018 0 3.79289136522196 0.355439445843968
"1493" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30981958689498 0 0 0 0 0 0 0 0 0 0 0 0 0 4.35711949839325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.99286713214308 0 0 0 0 0 1.80894429398216 0 0 0 0 0 0 13.8826416012193 0 0 1.96559810402753 1.87188409375603 0 0 0 0 0 3.64405906706162 0 1.80694629131948 0 0 0 0 0 0 0 1.70548558561393 0 0 0 1.83631549077829 0 0 0 0 1.83118990292948 1.58021636437405 0 0 0 0 1.72736430698973 0 0 0 1.71091055371079 0 1.66138672962454 0 0 0 0 3.2234682493889 0 1.88366784017809 0 0 10.3385751146976 0 0 0 0 0 1.52904240884934 0 0 1.56756797440689 0 0 0 0 0 0 0 0 0 0 0 0 1.37392038363245 0 1.52076234648872 0 2.741378726102 6.82555082262826 1.44152725351152 0 0 1.59706393494666 0 0 0 1.96209547347633 11.3469685521154 0 0 0 1.35025442463669 0 0 2.982436200364 0 1.48686079481304 0 1.27772798056843 1.43325134420766 1.70098715247706 4.24665530132478 0 4.35171238022353 0 0 0 0 0 1.35659559997514 0 0 2.58745664382974 0 0 1.15142429106536 0 0 1.0940356216407 0 0 0.916126918293643 1.83717388826901 0.740791212798755 1.94599262958108 0 0 2.56838636227689 0 0.622019030226943
"1494" 1 0 0 0 5.70613679473239 0 0 0 0 0 5.50624045869169 10.2986486695077 0 0 0 0 0 0 0 0 0 0 0 2.30981958689498 0 0 0 0 0 0 0 4.44891947588764 0 0 0 0 0 0 6.77038535576027 0 0 2.1727877273995 0 0 0 0 0 0 0 0 6.21482581037595 7.20402471432587 0 0 0 1.94591014905531 2.42513043340597 0 0 0 0 2.00861548911122 0 0 0 0 0 0 0 2.05101585518188 1.80894429398216 0 0 0 0 6.59708490015605 0 0 5.87930155115022 0 0 1.87188409375603 1.90105958288996 1.96093065098004 0 0 2.05356687697349 5.46608860059243 0 5.42083887395845 0 2.07160860345865 3.93822609226995 0 0 3.810910388726 3.88723839461752 0 0 6.10753468252223 0 0 0 0 0 0 3.66237980585895 1.58021636437405 1.82507367591204 2.00983723636155 0 0 5.1820929209692 6.16453449725695 0 0 0 0 1.66138672962454 1.72552268584308 1.72552268584308 0 1.65880163555244 4.83520237408335 14.4108196896548 0 0 0 0 0 3.38054552852931 1.95397006603241 1.50958071675654 3.04753070349699 1.52904240884934 3.75230608735121 9.54382314632183 3.13513594881377 9.7988359185837 1.62412585698961 1.77454286726482 1.49778986534523 0 0 0 0 0 1.49267476467846 1.53131255738388 1.69294061822585 1.37392038363245 0 1.52076234648872 0 1.370689363051 0 0 0 0 4.79119180483997 1.83940350146686 0 4.79119180483997 0 0 1.79405568148841 1.56364793802681 0 0 0 0 0 0 0 1.40081606845451 1.27772798056843 12.899262097869 0 1.41555176710826 1.49413355414212 0 1.32775347534586 0 0 0 34.1880281277729 0 1.63920151939506 1.3166900558016 0 0 2.43565967797472 4.60569716426145 9.63602069991279 0.988283793123251 4.37614248656279 2.61149539476131 3.8865661331067 0.916126918293643 0 0.740791212798755 5.83797788874324 1.29313112870513 6.95305873665162 0 1.26429712174065 1.59947750629785
"1495" 1 0 0 0 11.4122735894648 0 0 0 0 0 0 2.57466216737694 0 9.43363662235959 2.67406673928191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22445973794382 0 0 0 0 0 0 0 2.37281913883796 2.24744925616852 0 0 0 0 0 0 0 2.02337590469434 0 0 0 0 0 0 1.94591014905531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.80894429398216 0 0 0 2.01843151884888 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.80694629131948 0 0 1.96911304613498 0 0 0 0 0 0 0 0 0 0 0 1.86023758836971 0 0 0 0 0 0 0 0 4.10968966483796 0 0 0 2.0926343451644 0 1.72552268584308 0 0 0 0 0 0 0 0 0 0 0 0 1.50958071675654 0 1.52904240884934 0 0 0 0 0 0 0 0 0 0 0 1.68938505892452 0 0 0 0 0 0 0 1.370689363051 0 0 1.45969686587222 0 0 5.51821050440059 0 0 0 0 0 4.69094381408044 1.40681808713951 0 0 0 0 0 0 0 0 0 0 0 0 0 1.32775347534586 0 0 0 14.07742334673 0 1.63920151939506 0 0 0 2.43565967797472 0 3.21200689997093 0 1.0940356216407 0 1.2955220443689 0 0.918586944134505 0 1.94599262958108 0 0 0 0 0.44429930730496
"1503" 1 0 24.1300479965888 24.1300479965888 0 24.0767144657233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23.7384526964483 0 23.7384526964483 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01106047810429 0 0 1.94591014905531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.92145681151717 0 0 0 0 0 0 0 3.93119620805507 0 0 3.92186130196007 0 0 0 0 0 0 0 0 0 0 0 1.905455194363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.69027276426466 0 0 0 0 0 0 0 1.95976718371674 0 0 1.49778986534523 0 0 0 0 0 0 0 1.69294061822585 0 1.77938549174061 0 0 0 0 1.44152725351152 1.45969686587222 3.47324726480506 0 0 0 0 13.7346683143343 0 0 0 0 1.35025442463669 0 0 0 0 1.48686079481304 0 0 0 0 2.83110353421652 0 0 0 0 0 1.57308197026017 0 0 0 0 0 0 1.21782983898736 3.45427287319608 0 0 4.37614248656279 0 0 0.916126918293643 0 0.740791212798755 0 0 2.31768624555054 0 0 0.44429930730496
"1505" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06125922259665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.93111192795636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96559810402753 1.87188409375603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.72736430698973 0 0 0 0 0 1.66138672962454 0 0 0 0 0 0 1.88366784017809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.41277541131413 1.44152725351152 0 1.73662363240253 0 0 0 0 0 4.53878742084616 0 0 0 1.35025442463669 0 0 0 0 0 0 0 1.43325134420766 0 1.41555176710826 1.49413355414212 0 0 0 0 0 0 1.35659559997514 0 0 1.29372832191487 0 0 0 0 0 2.1880712432814 0 0 0.916126918293643 0 1.48158242559751 1.94599262958108 0 0 0.856128787425629 0 0.266579584382976
"1506" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.17855974919662 0 0 0 0 0 0 2.18874165534174 0 0 0 0 0 0 0 2.01106047810429 0 0 0 0 0 0 0 0 0 1.93111192795636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96559810402753 1.87188409375603 0 0 0 0 0 1.82202953353081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.45472861397947 0 0 0 0 0 1.66138672962454 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.91953436743348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.70638770565706 1.44152725351152 0 5.20987089720759 0 0 0 0 0 6.80818113126924 0 1.56364793802681 0 1.35025442463669 0 0 1.491218100182 0 0 0 0 2.86650268841532 0 2.83110353421652 0 0 0 0 0 0 0 2.71319119995028 0 0 2.58745664382974 0 0 0 0 0.988283793123251 1.0940356216407 0 0 0.916126918293643 0 0.740791212798755 1.94599262958108 0 0 1.71225757485126 0 0.177719722921984
"1507" 1 0 21.1137919970152 21.1137919970152 0 21.0671251575079 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20.7711461093923 0 20.7711461093923 0 0 0 0 0 6.95930975324444 0 0 0 0 0 0 2.24744925616852 0 2.10063438783148 0 0 0 0 0 2.02337590469434 0 4.1432172069173 0 2.01106047810429 0 0 3.89182029811063 0 0 0 0 0 2.00861548911122 1.93111192795636 0 0 0 0 0 0 2.05101585518188 0 0 0 0 2.01843151884888 2.19902830005202 0 0 0 0 1.96559810402753 3.74376818751206 0 1.96093065098004 0 0 0 0 0 0 2.03961611171716 0 0 1.91987585468944 0 0 0 0 0 0 0 1.83631549077829 0 0 0 0 0 0 0 0 0 0 3.45472861397947 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.13543004587903 0 0 0 0 0 0 0 0 1.56756797440689 7.83906873486696 0 0 0 0 0 0 0 0 0 0 1.69294061822585 0 0 0 0 0 0 1.44152725351152 0 5.20987089720759 0 0 0 0 11.772572840858 0 0 0 0 1.35025442463669 0 2.80695837174798 1.491218100182 0 0 0 0 2.86650268841532 0 2.83110353421652 0 0 0 0 0 1.57308197026017 0 2.71319119995028 0 0 0 0 1.21782983898736 4.60569716426145 0 0 3.28210686492209 1.30574769738066 1.2955220443689 1.83225383658729 0 0 0 0 0.77256208185018 0 0 0.799738753148927
"1508" 1 0 24.1300479965888 24.1300479965888 0 24.0767144657233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23.7384526964483 0 23.7384526964483 0 0 0 0 0 2.31976991774815 0 0 4.45803110895937 4.35711949839325 0 2.37281913883796 4.49489851233704 0 2.10063438783148 0 0 0 0 0 0 4.02457043600037 0 0 2.01106047810429 0 0 0 0 0 0 2.23665501103764 0 0 0 0 0 0 2.10331535458473 0 0 0 0 0 1.97381893717239 0 0 0 0 0 0 0 1.96559810402753 1.87188409375603 0 1.96093065098004 0 0 2.05356687697349 0 0 0 0 0 0 0 0 0 0 1.70548558561393 0 4.07168978834816 0 0 0 0 0 0 0 0 1.82507367591204 0 0 0 0 0 0 0 0 0 0 0 0 1.75256396054605 0 0 0 3.76733568035618 0 0 0 0 0 0 0 3.04753070349699 0 0 0 0 0 0 0 0 0 0 1.43669132008011 0 0 0 3.06262511476775 1.69294061822585 0 1.77938549174061 0 0 0 3.41277541131413 1.44152725351152 0 5.20987089720759 1.59706393494666 0 0 1.59706393494666 7.84838189390532 0 0 0 0 1.35025442463669 0 2.80695837174798 2.982436200364 0 0 2.80163213690902 0 0 1.70098715247706 1.41555176710826 0 0 0 0 0 14.1577377323415 0 2.71319119995028 0 0 3.88118496574462 0 1.21782983898736 0 0 0 1.0940356216407 6.52873848690328 1.2955220443689 2.74838075488093 0 2.22237363839626 2.91898894437162 0 2.31768624555054 3.42451514970251 0 0.622019030226943
"1518" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57251393883865 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.1727877273995 0 0 0 2.22143401702728 0 0 0 0 0 0 0 2.30981958689498 0 0 0 0 0 0 1.92885459065471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.95976718371674 2.01966532529781 0 0 0 0 0 2.15708433547105 4.10713375394698 0 0 0 0 4.1432172069173 0 1.91987585468944 7.99557951176241 0 0 0 0 0 0 1.83631549077829 0 0 0 0 0 0 0 0 1.74222066193925 0 0 0 6.04053437917029 0 0 0 0 0 0 0 0 1.61173412469445 0 0 0 0 0 0 3.38054552852931 0 0 0 0 0 0 1.56756797440689 0 0 0 1.49778986534523 0 0 0 1.67441340102455 0 0 1.53131255738388 1.69294061822585 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.97027840744203 0 0 0 0 0 0 10.6356741884086 0 0 0 0 0 0 0 0 2.65550695069171 0 0 0 0 0 0 2.6333801116032 0 0 0 3.45427287319608 0 0 3.28210686492209 0 0 0 1.83717388826901 0 0 1.29313112870513 1.54512416370036 0 1.26429712174065 0.355439445843968
"1530" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06125922259665 0 0 0 0 2.02337590469434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.10331535458473 0 0 0 1.80894429398216 0 0 0 0 0 0 0 1.95976718371674 0 0 0 0 0 0 0 0 0 0 0 2.03961611171716 0 0 3.83975170937888 0 0 0 0 0 0 0 1.83631549077829 0 0 0 2.17855974919662 1.83118990292948 0 0 0 0 0 6.90945722795893 0 2.01351145972343 0 0 0 1.66138672962454 0 1.72552268584308 0 0 0 0 0 0 0 0 2.10063438783148 0 0 0 0 1.52904240884934 0 0 1.56756797440689 1.95976718371674 0 0 0 0 0 0 0 1.68938505892452 0 0 0 0 0 0 0 2.741378726102 0 0 0 0 0 0 0 0 0 0 16.1465011333956 0 0 0 0 0 0 7.09044945893906 0 0 0 0 0 0 1.49413355414212 0 0 0 0 0 0 0 0 1.3166900558016 0 1.48252239321444 0 1.15142429106536 0 0.988283793123251 1.0940356216407 0 1.2955220443689 0 0 0.740791212798755 0 0 0.77256208185018 0 0 0.44429930730496
"1541" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 5.34813347856382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05101585518188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.66237980585895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.52376535174849 0 0 0 0 5.87930155115022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.56756797440689 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.21782983898736 0 0 0 0 0 0 0 0 0 0 0 0.77256208185018 0 0 0.177719722921984
"1545" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.6367663778687 0 0 0 0 0 0 0 0 0 0 0 0 2.22445973794382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.05420060757065 0 0 0 0 0 0 0 4.03686303769776 0 2.42513043340597 0 0 0 0 2.00861548911122 0 2.16991416220377 0 0 0 0 0 0 0 1.95050785830394 0 0 0 0 0 0 0 0 0 0 1.90105958288996 0 0 0 0 1.82202953353081 0 0 2.03961611171716 2.07160860345865 0 0 0 0 0 0 0 0 0 0 9.72280591382171 0 3.72047517673941 2.17855974919662 0 1.58021636437405 0 2.00983723636155 0 0 1.72736430698973 2.05484483241898 0 0 0 0 0 1.72552268584308 3.45104537168617 0 0 0 2.05868852709354 0 0 0 0 0 0 0 1.50958071675654 1.52376535174849 1.52904240884934 0 7.63505851705747 0 0 0 0 0 0 0 0 0 1.68938505892452 0 0 0 2.74784076726489 0 0 0 0 0 0 0 0 0 3.67880700293373 0 0 0 0 1.79405568148841 0 0 0 0 0 0 0 0 2.80163213690902 1.27772798056843 1.43325134420766 0 0 0 0 0 0 0 0 2.01106047810429 0 0 0 0 0 0 0 0 0 0 2.61149539476131 0 0 0.918586944134505 0.740791212798755 0 2.58626225741025 0.77256208185018 0 3.79289136522196 0.888598614609919
"1552" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.44589146622521 0 0 0 0 0 0 0 0 0 0 0 0 2.37281913883796 0 0 0 2.06125922259665 2.18874165534174 0 0 0 0 0 0 0 0 0 0 1.94591014905531 0 2.18874165534174 0 0 0 0 0 0 0 0 0 0 0 0 1.80894429398216 0 0 0 0 0 0 0 3.91953436743348 4.03933065059562 0 1.87188409375603 1.90105958288996 1.96093065098004 0 2.15708433547105 0 0 2.03208784529637 1.80694629131948 4.07923222343431 0 0 0 1.9988948779406 1.905455194363 0 0 0 0 0 7.34526196311315 0 0 0 4.35711949839325 0 1.58021636437405 0 2.00983723636155 1.74222066193925 0 3.45472861397947 0 0 1.92998262235921 1.71091055371079 0 3.32277345924908 0 1.72552268584308 0 0 1.61173412469445 0 3.76733568035618 0 1.86234507070927 0 0 1.69027276426466 0 0 0 3.05808481769867 0 0 3.13513594881377 0 1.62412585698961 0 2.99557973069047 3.61189757000471 0 0 0 15.2044655303206 0 4.59393767215163 6.7717624729034 1.37392038363245 0 1.52076234648872 0 1.370689363051 0 0 0 0 1.59706393494666 0 0 1.59706393494666 0 0 16.1465011333956 0 1.40681808713951 0 0 2.80695837174798 0 8.86306182367383 2.97372158962609 1.40081606845451 5.11091192227372 2.86650268841532 0 4.24665530132478 0 0 0 0 0 0 0 0 0 1.3166900558016 1.29372832191487 2.96504478642889 0 6.90854574639217 0 0.988283793123251 3.28210686492209 5.22299078952263 0 0 0.918586944134505 0.740791212798755 1.94599262958108 0 1.54512416370036 2.56838636227689 0 0.888598614609919
"1553" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.17855974919662 0 2.37281913883796 0 2.1727877273995 0 2.06125922259665 0 0 0 0 0 0 0 0 0 0 0 1.94591014905531 0 0 0 0 0 0 0 2.16991416220377 1.99286713214308 0 0 0 0 0 0 0 0 0 0 2.19902830005202 0 0 0 0 1.96559810402753 0 0 0 0 0 0 0 0 1.80694629131948 0 0 0 0 0 0 0 3.41097117122785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.88366784017809 0 0 0 0 0 0 0 0 0 0 0 0 1.95976718371674 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.56756797440689 0 1.70638770565706 0 0 1.73662363240253 0 0 0 0 0 4.53878742084616 0 0 0 0 0 0 4.47365430054599 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.35659559997514 0 0 1.29372832191487 0 0 0 0 0 0 0 0 0.916126918293643 0 0.740791212798755 0.972996314790539 0 0 0.856128787425629 0 0.0888598614609919
"1562" 1 6.35087205561173 0 0 0 0 0 0 5.16660305993529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.44589146622521 0 0 2.20495424331957 0 0 0 0 0 0 0 2.17855974919662 4.51359023717352 9.49127655535185 0 2.1727877273995 0 4.12251844519329 0 0 0 4.20126877566295 2.02337590469434 0 0 0 0 0 0 3.89182029811063 0 0 2.21241139942765 0 1.92885459065471 0 3.86222385591273 0 0 0 0 0 0 0 0 0 3.94763787434478 0 0 0 0 0 0 2.01966532529781 1.96559810402753 3.74376818751206 0 1.96093065098004 0 0 0 0 0 0 0 0 0 1.91987585468944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.82507367591204 0 1.74222066193925 0 0 0 0 0 0 0 1.66138672962454 0 0 3.5051279210921 1.65880163555244 0 0 1.88366784017809 1.9413334820279 3.72469014141854 0 0 0 0 1.50958071675654 0 0 0 3.81752925852873 0 0 0 3.54908573452965 1.49778986534523 0 1.72644307247041 0 0 0 1.49267476467846 3.06262511476775 0 0 0 1.52076234648872 0 0 6.82555082262826 0 0 3.47324726480506 3.19412786989331 0 0 0 0 6.80818113126924 1.79405568148841 0 0 0 0 2.80695837174798 4.47365430054599 0 0 0 0 10.0327594094536 0 1.41555176710826 1.49413355414212 2.90114158681568 0 0 1.85603590151601 0 0 9.49616919982599 0 1.3166900558016 1.29372832191487 0 1.21782983898736 0 0 0 1.0940356216407 2.61149539476131 3.8865661331067 5.49676150976186 1.83717388826901 2.96316485119502 1.94599262958108 0 0 2.56838636227689 0 0.977458476070911
"1565" 1 0 3.01625599957361 3.01625599957361 0 3.00958930821542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.96730658705604 0 2.96730658705604 0 0 0 0 0 0 0 0 0 2.17855974919662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.03584489417408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96209547347633 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.57308197026017 0 0 0 0 0 0 1.21782983898736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0888598614609919
"1571" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.17855974919662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01106047810429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96093065098004 0 0 0 0 0 0 0 0 0 0 0 5.716365583089 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.95976718371674 0 0 0 0 0 1.43669132008011 0 0 0 0 0 0 0 0 0 0 0 0 0 1.73662363240253 0 0 0 0 0 2.26939371042308 0 0 0 0 0 0 2.982436200364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58745664382974 0 0 0 0 0 0 0 0 0 0 1.48158242559751 1.94599262958108 0 0 1.71225757485126 0 0.0888598614609919
"1572" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.35711949839325 0 0 0 0 2.10063438783148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.93111192795636 0 0 0 0 2.29833463702808 0 0 1.80894429398216 0 0 0 0 0 1.85394165991289 0 1.95976718371674 0 5.8967943120826 1.87188409375603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.4844413238785 7.94750200989927 1.72736430698973 0 0 0 0 0 1.66138672962454 0 0 0 0 0 0 0 0 0 4.13543004587903 0 0 0 0 3.04753070349699 1.52904240884934 0 0 1.56756797440689 5.87930155115022 0 0 0 0 0 1.43669132008011 0 0 1.49267476467846 0 0 0 0 0 0 1.370689363051 5.11916311697119 1.44152725351152 0 0 0 0 0 0 0 11.3469685521154 0 0 0 1.35025442463669 0 0 5.96487240072799 0 0 0 0 1.43325134420766 0 2.83110353421652 0 0 0 0 0 0 0 1.35659559997514 0 0 3.88118496574462 0 0 1.15142429106536 0 0 1.0940356216407 0 0 0.916126918293643 0 1.48158242559751 2.91898894437162 0 0 2.56838636227689 0 0.177719722921984
"1579" 1 0 0 0 5.70613679473239 0 0 0 0 0 0 0 0 9.43363662235959 0 0 5.34338851785656 0 0 0 0 0 0 0 0 0 4.44589146622521 0 0 2.20495424331957 0 0 0 0 0 0 0 0 0 0 4.49489851233704 0 0 0 4.37748331068348 2.22143401702728 0 4.20126877566295 0 0 8.2864344138346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.92885459065471 0 0 0 0 0 0 1.97381893717239 0 0 0 5.56182497973868 0 0 0 0 0 0 0 1.88259083415045 0 0 0 0 0 2.03961611171716 0 0 0 0 0 7.77447678923503 0 0 2.03584489417408 4.14842554319407 0 0 0 0 0 5.49356970878843 1.58021636437405 0 0 0 0 0 6.16453449725695 8.05404583889372 0 0 0 0 0 1.72552268584308 0 0 4.83520237408335 4.11737705418709 0 0 0 0 0 3.38054552852931 1.95397006603241 0 0 0 1.87615304367561 1.90876462926437 0 0 0 3.54908573452965 0 0 0 0 6.6976536040982 0 0 1.53131255738388 0 1.37392038363245 0 1.52076234648872 0 1.370689363051 0 0 1.45969686587222 0 3.19412786989331 0 2.3869786674416 0 0 0 1.79405568148841 0 1.40681808713951 0 0 0 0 1.77261236473477 0 0 2.55545596113686 1.43325134420766 0 0 0 1.45057079340784 6.63876737672928 0 0 1.57308197026017 24.1327257372515 0 3.27840303879012 1.3166900558016 0 0 0 1.15142429106536 4.8180103499564 1.9765675862465 0 1.30574769738066 2.5910440887378 0 1.83717388826901 2.22237363839626 0.972996314790539 0 1.54512416370036 0 0 0.888598614609919
